epoch,primary_metric,train/loss,val/primary_metric_value,val/primary_metric_delta_from_previous_epoch,val/primary_metric_margin_over_previous_best,val/primary_metric_gain_over_previous_best,val/primary_metric_improved,val/best_primary_metric,val/best_epoch,training/patience_counter,training/early_stopped,optimizer/lr_group_0,optimizer/lr_group_1,val/loss,val/top10_accuracy_retrieval50,val/n_samples_retrieval50,val/n_skipped_retrieval50,val/balanced_top10_accuracy_retrieval50,val/top10_accuracy_retrieval250,val/n_samples_retrieval250,val/n_skipped_retrieval250,val/balanced_top10_accuracy_retrieval250,val/mean_cosine_similarity,val/std_cosine_similarity,val/mean_pred_norm,val/std_pred_norm,val/mean_target_norm,test_during_train/loss,test_during_train/top10_accuracy_retrieval50,test_during_train/n_samples_retrieval50,test_during_train/n_skipped_retrieval50,test_during_train/balanced_top10_accuracy_retrieval50,test_during_train/top10_accuracy_retrieval250,test_during_train/n_samples_retrieval250,test_during_train/n_skipped_retrieval250,test_during_train/balanced_top10_accuracy_retrieval250,test_during_train/mean_cosine_similarity,test_during_train/std_cosine_similarity,test_during_train/mean_pred_norm,test_during_train/std_pred_norm,test_during_train/mean_target_norm,test_at_best_val/loss,test_at_best_val/top10_accuracy_retrieval50,test_at_best_val/n_samples_retrieval50,test_at_best_val/n_skipped_retrieval50,test_at_best_val/balanced_top10_accuracy_retrieval50,test_at_best_val/top10_accuracy_retrieval250,test_at_best_val/n_samples_retrieval250,test_at_best_val/n_skipped_retrieval250,test_at_best_val/balanced_top10_accuracy_retrieval250,test_at_best_val/mean_cosine_similarity,test_at_best_val/std_cosine_similarity,test_at_best_val/mean_pred_norm,test_at_best_val/std_pred_norm,test_at_best_val/mean_target_norm
1,balanced_top10_accuracy_retrieval250,4.513454562886805,0.1468431182689965,,0.1468431182689965,0.1468431182689965,True,0.1468431182689965,1,0,False,1e-05,0.001,4.330295542224508,0.56536865234375,11787,12613,0.47561907548457383,0.3652637302875519,16703,7697,0.1468431182689965,0.6597256064414978,0.06131243333220482,117.77828216552734,10.094107627868652,2483.19873046875,4.34082264020605,0.555260419845581,12423,13327,0.4644949494302273,0.3562006652355194,17740,8010,0.14857566159404814,0.6590260863304138,0.061027124524116516,117.59141540527344,10.007596969604492,2482.160400390625,4.34082264020605,0.555260419845581,12423,13327,0.4644949494302273,0.3562006652355194,17740,8010,0.14857566159404814,0.6590260863304138,0.061027124524116516,117.59141540527344,10.007596969604492,2482.160400390625
2,balanced_top10_accuracy_retrieval250,4.260852236939224,0.17086208366043865,0.02401896539144216,0.02401896539144216,0.02401896539144216,True,0.17086208366043865,2,0,False,1e-05,0.001,4.22884651090278,0.6073640584945679,11787,12613,0.5334277552366257,0.39196550846099854,16703,7697,0.17086208366043865,0.6665254235267639,0.07097381353378296,147.47886657714844,33.29130554199219,2483.19873046875,4.23696956125278,0.6065362691879272,12423,13327,0.5384842123091221,0.3927282989025116,17740,8010,0.18061069045215844,0.6660053730010986,0.06991033256053925,147.43992614746094,33.45979309082031,2482.160400390625,4.23696956125278,0.6065362691879272,12423,13327,0.5384842123091221,0.3927282989025116,17740,8010,0.18061069045215844,0.6660053730010986,0.06991033256053925,147.43992614746094,33.45979309082031,2482.160400390625
3,balanced_top10_accuracy_retrieval250,4.175953464573441,0.19152394539117812,0.020661861730739473,0.020661861730739473,0.020661861730739473,True,0.19152394539117812,3,0,False,1e-05,0.001,4.175692106368111,0.6334096789360046,11787,12613,0.5598740461468696,0.4150152802467346,16703,7697,0.19152394539117812,0.6745932698249817,0.07911963015794754,153.52484130859375,49.0825309753418,2483.19873046875,4.181061824317117,0.6339048743247986,12423,13327,0.5669815675914287,0.41302141547203064,17740,8010,0.1986357941031456,0.6742348074913025,0.07816097885370255,153.49899291992188,49.27436065673828,2482.160400390625,4.181061824317117,0.6339048743247986,12423,13327,0.5669815675914287,0.41302141547203064,17740,8010,0.1986357941031456,0.6742348074913025,0.07816097885370255,153.49899291992188,49.27436065673828,2482.160400390625
4,balanced_top10_accuracy_retrieval250,4.115083756572936,0.2064674491211772,0.014943503729999086,0.014943503729999086,0.014943503729999086,True,0.2064674491211772,4,0,False,1e-05,0.001,4.162306945343486,0.6446933150291443,11787,12613,0.5729617184400558,0.4178889989852905,16703,7697,0.2064674491211772,0.672630250453949,0.07786412537097931,131.20401000976562,48.34825134277344,2483.19873046875,4.165962504877627,0.648796558380127,12423,13327,0.5838139340281486,0.425140917301178,17740,8010,0.22050689435377718,0.6725693345069885,0.07730361074209213,130.8407745361328,48.14542007446289,2482.160400390625,4.165962504877627,0.648796558380127,12423,13327,0.5838139340281486,0.425140917301178,17740,8010,0.22050689435377718,0.6725693345069885,0.07730361074209213,130.8407745361328,48.14542007446289,2482.160400390625
5,balanced_top10_accuracy_retrieval250,4.043514607351978,0.21089759793132543,0.004430148810148221,0.004430148810148221,0.004430148810148221,True,0.21089759793132543,5,0,False,1e-05,0.001,4.165452152979179,0.6291677355766296,11787,12613,0.559900045543909,0.4164521396160126,16703,7697,0.21089759793132543,0.6794744729995728,0.08096560090780258,113.6427993774414,48.79873275756836,2483.19873046875,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
6,balanced_top10_accuracy_retrieval250,3.916624088362078,0.20129819312691688,-0.009599404804408546,-0.009599404804408546,0.0,False,0.21089759793132543,5,1,False,1e-05,0.001,4.203605960627071,0.6318826079368591,11787,12613,0.5467533968389034,0.42255881428718567,16703,7697,0.20129819312691688,0.6759607195854187,0.08726394176483154,82.73225402832031,38.113792419433594,2483.19873046875,4.213128441745795,0.6221524477005005,12423,13327,0.541584942638874,0.4142051935195923,17740,8010,0.20252643566578626,0.6750138998031616,0.08688733726739883,81.81098937988281,37.31398391723633,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
7,balanced_top10_accuracy_retrieval250,3.6997933471821662,0.18261560647189617,-0.018682586655020705,-0.02828199145942925,0.0,False,0.21089759793132543,5,2,False,1e-05,0.001,4.271563988728602,0.6086366176605225,11787,12613,0.5047986835241318,0.4078309237957001,16703,7697,0.18261560647189617,0.6608961820602417,0.09547362476587296,66.77738952636719,38.968135833740234,2483.19873046875,4.2797338323685725,0.603477418422699,12423,13327,0.5126745736598969,0.4019729495048523,17740,8010,0.18305964992195367,0.659924328327179,0.09439084678888321,65.88227844238281,38.06034469604492,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
8,balanced_top10_accuracy_retrieval250,3.4203457397998958,0.17410665331408381,-0.00850895315781236,-0.03679094461724161,0.0,False,0.21089759793132543,5,3,False,1e-05,0.001,4.347973183041713,0.5839484333992004,11787,12613,0.47510508462786677,0.3875950574874878,16703,7697,0.17410665331408381,0.6576767563819885,0.09761195629835129,58.089630126953125,43.07670974731445,2483.19873046875,4.3654760999586975,0.574337899684906,12423,13327,0.4738289126753807,0.3808906376361847,17740,8010,0.17781557980179788,0.6559322476387024,0.09664113074541092,57.1530876159668,41.89751434326172,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
9,balanced_top10_accuracy_retrieval250,3.1274799761179026,0.16047735913097858,-0.01362929418310524,-0.05042023880034685,0.0,False,0.21089759793132543,5,4,False,1e-05,0.001,4.408917461750938,0.5807245373725891,11787,12613,0.4565847599506378,0.39022931456565857,16703,7697,0.16047735913097858,0.6501942873001099,0.10509920865297318,50.506099700927734,35.093902587890625,2483.19873046875,4.422172929245291,0.5701521635055542,12423,13327,0.4580823749303818,0.37993234395980835,17740,8010,0.1634716804847121,0.6487836837768555,0.10285534709692001,49.67591094970703,33.95895004272461,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
10,balanced_top10_accuracy_retrieval250,2.8581465238688857,0.15606402391195298,-0.004413335219025594,-0.054833574019372444,0.0,False,0.21089759793132543,5,5,False,1e-05,0.001,4.451210292147809,0.5634173154830933,11787,12613,0.4474939802289009,0.3722684681415558,16703,7697,0.15606402391195298,0.64948970079422,0.10536491870880127,45.34019470214844,35.360816955566406,2483.19873046875,4.4597729618109545,0.558158278465271,12423,13327,0.4536046040058136,0.36510708928108215,17740,8010,0.15631588556617498,0.6488450169563293,0.10339398682117462,44.67022705078125,33.887306213378906,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
11,balanced_top10_accuracy_retrieval250,2.633816119389249,0.14511489100009203,-0.010949132911860948,-0.06578270693123339,0.0,False,0.21089759793132543,5,6,False,5e-06,0.0005,4.50012840013035,0.5595147013664246,11787,12613,0.4335916554927826,0.3708914518356323,16703,7697,0.14511489100009203,0.6509584784507751,0.108088418841362,45.111122131347656,39.97412109375,2483.19873046875,4.517437761732675,0.5542139410972595,12423,13327,0.43841745957732203,0.363246887922287,17740,8010,0.14441020374000071,0.6495579481124878,0.10678762197494507,44.385318756103516,38.15351486206055,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
12,balanced_top10_accuracy_retrieval250,2.38555853607372,0.1398029802143574,-0.005311910785734647,-0.07109461771696804,0.0,False,0.21089759793132543,5,7,False,5e-06,0.0005,4.531797994844249,0.5528972744941711,11787,12613,0.42115348145365716,0.36634138226509094,16703,7697,0.1398029802143574,0.658115565776825,0.10749153792858124,41.710609436035156,38.504539489746094,2483.19873046875,4.5433231344500795,0.5442324876785278,12423,13327,0.42332078114151955,0.36104848980903625,17740,8010,0.14786745677143334,0.6570351123809814,0.1059417575597763,41.121646881103516,36.93453598022461,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
13,balanced_top10_accuracy_retrieval250,2.2594283486440063,0.13976688618212937,-3.609403222801233e-05,-0.07113071174919605,0.0,False,0.21089759793132543,5,8,False,5e-06,0.0005,4.577691884314428,0.5496733784675598,11787,12613,0.4088338489085436,0.3708914518356323,16703,7697,0.13976688618212937,0.660929799079895,0.10998700559139252,43.79780197143555,43.69214630126953,2483.19873046875,4.587235312785917,0.5462448596954346,12423,13327,0.4141855785250664,0.3662908673286438,17740,8010,0.13987467377632856,0.6604923605918884,0.10885670781135559,42.91929244995117,41.381752014160156,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
14,balanced_top10_accuracy_retrieval250,2.1729294619761066,0.1356599126458168,-0.004106973536312564,-0.07523768528550862,0.0,False,0.21089759793132543,5,9,False,5e-06,0.0005,4.594025262066575,0.5451768636703491,11787,12613,0.4079562570154667,0.36346763372421265,16703,7697,0.1356599126458168,0.6608269214630127,0.11097457259893417,41.9249382019043,41.599761962890625,2483.19873046875,4.60619851362358,0.539161205291748,12423,13327,0.4142798352241516,0.3598647117614746,17740,8010,0.14143471559882165,0.6595882773399353,0.10953954607248306,41.140892028808594,39.733219146728516,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
15,balanced_top10_accuracy_retrieval250,2.1064550840422642,0.1303867576867342,-0.005273154959082621,-0.08051084024459124,0.0,False,0.21089759793132543,5,10,True,5e-06,0.0005,4.607671647775368,0.5598540902137756,11787,12613,0.4161562041938305,0.372148722410202,16703,7697,0.1303867576867342,0.6607176065444946,0.1138542965054512,44.58152770996094,44.141788482666016,2483.19873046875,4.6176667861568115,0.5501891374588013,12423,13327,0.4158460196852684,0.36724916100502014,17740,8010,0.13578566534817219,0.6598816514015198,0.11246732622385025,43.65107727050781,42.00470733642578,2482.160400390625,4.1745881363026145,0.6212670207023621,12423,13327,0.5635558354854584,0.410146564245224,17740,8010,0.21236910271272064,0.678693413734436,0.08052562922239304,112.92001342773438,48.34360885620117,2482.160400390625
